management,S_address,L_address,purpose,camera_num,camera_pixel,shoot_info,storage_days,installed_date,phone,latitude,longitude,data_date,station
서울특별시 성북구청,서울특별시 성북구 화랑로18길 37,서울특별시 성북구 상월곡동 24-151,생활방범,3,130,360,30,2007-12,02-2241-4562,37.6058489,127.04971599999999,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 장월로1길 39-8,서울특별시 성북구 상월곡동 55-82,생활방범,5,200,360,30,2011-12,02-2241-4562,37.60658669,127.0467782,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 장월로1가길 9,서울특별시 성북구 상월곡동 86-1,생활방범,3,200,360,30,2011-12,02-2241-4562,37.60616215,127.044376,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 장월로1길 80,서울특별시 성북구 상월곡동 71-1,생활방범,3,200,360,30,2010-12,02-2241-4562,37.60532589,127.0441404,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로13길 60,서울특별시 성북구 상월곡동 86-5,생활방범,3,130,360,30,2012-12,02-2241-4562,37.60706517,127.04429270000001,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로18길 13,서울특별시 성북구 상월곡동 26-23,생활방범,3,200,360,30,2013-12,02-2241-4562,37.60529069,127.05151969999999,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로18자길 13,서울특별시 성북구 상월곡동 24-348,생활방범,2,200,360,30,2014-12,02-2241-4562,37.60476841,127.0502903,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 장월로1마길 34,서울특별시 성북구 상월곡동 75-54,생활방범,3,200,360,30,2015-12,02-2241-4562,37.60565378,127.0429756,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 장월로1라길 3,서울특별시 성북구 상월곡동 75-37,생활방범,4,200,360,30,2016-12,02-2241-4562,37.605171399999996,127.04368159999999,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 장월로1마길 36,서울특별시 성북구 상월곡동 78-2,생활방범,3,200,360,30,2016-12,02-2241-4562,37.60591917,127.0429132,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 장월로1마길 46-1,서울특별시 성북구 상월곡동 85-27,생활방범,3,200,360,30,2017-12,02-2241-4562,37.60643947,127.0429871,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로18길 24,서울특별시 성북구 상월곡동 26-3,생활방범,4,200,360,30,2017-12,02-2241-4562,37.60608121,127.04905420000001,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로18길 25-25(,서울특별시 성북구 상월곡동 24-261,생활방범,4,200,360,30,2017-12,02-2241-4562,37.60684193,127.0505044,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로18가길 30,서울특별시 성북구 상월곡동 24-384,생활방범,4,200,360,30,2017-12,02-2241-4562,37.60485342,127.04950079999999,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로18가길 51,서울특별시 성북구 상월곡동 24-51,생활방범,4,200,360,30,2017-12,02-2241-4562,37.60419768,127.0501487,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로18아길 6,서울특별시 성북구 상월곡동 24-31,생활방범,3,200,360,30,2017-12,02-2241-4562,37.60542066,127.05040430000001,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로18아길 18,서울특별시 성북구 상월곡동 24-45,생활방범,3,200,360,30,2017-12,02-2241-4562,37.60503781,127.0502512,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로21길 55-6,서울특별시 성북구 상월곡동 7-117,생활방범,4,200,360,30,2018-12,02-2241-4562,37.609286100000006,127.05159850000001,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 장월로2길 33,서울특별시 성북구 상월곡동 29-60,생활방범,2,200,360,30,2018-12,02-2241-4562,37.608121000000004,127.048902,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로21길 23,서울특별시 성북구 상월곡동 23-93,생활방범,4,200,360,30,2018-12,02-2241-4562,37.607819,127.050572,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로23길 7,서울특별시 성북구 상월곡동 23-105,생활방범,5,200,360,30,2019-08,02-2241-4562,37.608425,127.05121899999999,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로18길 13,서울특별시 성북구 상월곡동 97-26,생활방범,1,200,360,30,2009-12,02-2241-4562,37.60612281,127.04867942,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로18길 13,서울특별시 성북구 상월곡동 97-26,생활방범,1,200,360,30,2009-12,02-2241-4562,37.60612281,127.04867942,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로13가길 100,서울특별시 성북구 상월곡동 산1-47,생활방범,1,200,360,30,2014-12,02-2241-4562,37.61064529,127.04041461,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 장월로3길 47,서울특별시 성북구 상월곡동 산1-1,생활방범,3,200,360,30,2007-12,02-2241-3644,37.60920187,127.04547405,2020-03-31,서울종암경찰서
서울특별시 성북구청,,서울특별시 성북구 상월곡동 산 8-10,생활방범,3,200,360,30,2019-12,02-2241-4562,37.60401327,127.05046071,2020-03-31,서울종암경찰서
서울특별시 성북구청,,서울특별시 성북구 상월곡동 산 8-10,생활방범,3,200,360,30,2019-12,02-2241-4562,37.60473243,127.05114661,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 한천로58길 273,서울특별시 성북구 석관동 27-3,생활방범,3,130,360,30,2011-12,02-2241-4562,37.60856848,127.0702655,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로32길 121,서울특별시 성북구 석관동 261-15,생활방범,3,130,360,30,2011-12,02-2241-4562,37.60545929,127.05937649999998,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로8가길 15,서울특별시 성북구 석관동 320-7,생활방범,3,130,360,30,2011-12,02-2241-4562,37.60765079,127.06148634,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로22다길 9,서울특별시 성북구 석관동 338-160,생활방범,3,130,360,30,2011-12,02-2241-4562,37.60630314,127.05154590000001,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로24길 57,서울특별시 성북구 석관동 340-239,생활방범,3,130,360,30,2011-12,02-2241-4562,37.60616499,127.0532304,2020-03-31,서울종암경찰서
서울특별시 성북구청,,서울특별시 성북구 석관동 27-2,생활방범,3,200,360,30,2007-12,02-2241-4562,37.60737084,127.06767509999999,2020-03-31,서울종암경찰서
서울특별시 성북구청,,서울특별시 성북구 석관동 27-2,생활방범,3,200,360,30,2007-12,02-2241-4562,37.60748515,127.07035400000001,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 한천로71길 9-2,서울특별시 성북구 석관동 67-5,생활방범,3,200,360,30,2010-12,02-2241-4562,37.60929244,127.06329740000001,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 한천로80길 45,서울특별시 성북구 석관동 130-15,생활방범,3,200,360,30,2006-12,02-2241-4562,37.61260158,127.06425800000001,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 한천로81길 25,서울특별시 성북구 석관동 192-1,생활방범,3,200,360,30,2010-12,02-2241-4562,37.61149098,127.06027124,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로14길 51,서울특별시 성북구 석관동 280-25,생활방범,1,200,360,30,2007-12,02-2241-4562,37.60890637,127.0625933,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 한천로71길 20-18,서울특별시 성북구 석관동 283-3,생활방범,1,200,360,30,2009-12,02-2241-4562,37.60972413,127.0619933,2020-03-31,서울종암경찰서
서울특별시 성북구청,,서울특별시 성북구 석관동 384-1,생활방범,3,200,360,30,2010-12,02-2241-4562,37.61323067,127.06263826,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로23가길 55,서울특별시 성북구 석관동 332-101,생활방범,3,200,360,30,2010-12,02-2241-4562,37.607943299999995,127.0587658,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로3길 15-2,서울특별시 성북구 석관동 332-118,생활방범,3,200,360,30,2010-12,02-2241-4562,37.60493363,127.0610125,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로9길 20,서울특별시 성북구 석관동 332-209,생활방범,3,200,360,30,2006-12,02-2241-4562,37.6065263,127.059882,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로22길 21,서울특별시 성북구 석관동 338-519,생활방범,3,200,360,30,2010-12,02-2241-4562,37.60673226,127.05148402,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 한천로68길 12,서울특별시 성북구 석관동 85-30,생활방범,1,130,360,30,2013-12,02-2241-4562,37.60817896,127.0660889,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로40길 36-13,서울특별시 성북구 석관동 130-7,생활방범,3,130,360,30,2012-12,02-2241-4562,37.61263113,127.06376540000001,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로24길 28,서울특별시 성북구 석관동 340-384,생활방범,3,130,360,30,2012-12,02-2241-4562,37.60729346,127.053285,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로18길 27-12,서울특별시 성북구 석관동 277-1,생활방범,4,200,360,30,2013-12,02-2241-4562,37.60991394,127.0608354,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로22가길 17,서울특별시 성북구 석관동 274-17,생활방범,3,200,360,30,2013-12,02-2241-4562,37.60947018,127.05993889999999,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로32길 145,서울특별시 성북구 석관동 261-38,생활방범,3,200,360,30,2013-12,02-2241-4562,37.60467974,127.05994140000001,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 한천로76다길 16,서울특별시 성북구 석관동 118-33,생활방범,3,200,360,30,2013-12,02-2241-4562,37.61202195,127.06558829999999,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로32라길 1,서울특별시 성북구 석관동 340-648,생활방범,2,200,360,30,2014-12,02-2241-4562,37.607834499999996,127.0576769,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 한천로76길 57,서울특별시 성북구 석관동 112-14,생활방범,3,200,360,30,2015-12,02-2241-4562,37.611114,127.065845,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 한천로78길 71,서울특별시 성북구 석관동 133-62,생활방범,3,200,360,30,2015-12,02-2241-4562,37.61364418,127.06509369999999,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로24길 14,서울특별시 성북구 석관동 202-4,생활방범,4,200,360,30,2015-12,02-2241-4562,37.6105843,127.05810359999998,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로13길 6-9,서울특별시 성북구 석관동 304-10,생활방범,3,200,360,30,2015-12,02-2241-4562,37.60791267,127.05935749999999,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로9나길 16,서울특별시 성북구 석관동 332-153,생활방범,3,200,360,30,2015-12,02-2241-4562,37.60585785,127.06045159999998,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 한천로 591,서울특별시 성북구 석관동 389-2,생활방범,3,200,360,30,2015-12,02-2241-4562,37.61185763,127.06118551,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 화랑로40길 22-21,서울특별시 성북구 석관동 129-4,생활방범,3,200,360,30,2016-12,02-2241-4562,37.61246252,127.0631479,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 한천로72길 9-2,서울특별시 성북구 석관동 120-11,생활방범,3,200,360,30,2016-12,02-2241-4562,37.6099615,127.06458980000001,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 돌곶이로8바길 36,서울특별시 성북구 석관동 65-34,생활방범,3,200,360,30,2016-12,02-2241-4562,37.60887393,127.0639037,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 한천로76나길 21,서울특별시 성북구 석관동 132-38,생활방범,3,200,360,30,2016-12,02-2241-4562,37.61229443,127.0657358,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 한천로70길 3,서울특별시 성북구 석관동 73-27,생활방범,3,200,360,30,2016-12,02-2241-4562,37.60913245,127.06484679999998,2020-03-31,서울종암경찰서
서울특별시 성북구청,서울특별시 성북구 한천로69길 17,서울특별시 성북구 석관동 63-26,생활방범,3,200,360,30,2016-12,02-2241-4562,37.60812828,127.0640503,2020-03-31,서울종암경찰서
