management,S_address,L_address,purpose,camera_num,camera_pixel,shoot_info,storage_days,installed_date,phone,latitude,longitude,data_date,station
서울특별시_서초구,서울특별시 서초구 내곡동 192-1,서울특별시 서초구  내곡동 192-1,생활방범,1,200,360도,30,2019-12,02-2155-6098,37.456168,127.062929,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 홍씨마을길 9,서울특별시 서초구 내곡동 183-3,생활방범,1,200,360도,30,2019-03,02-2155-6098,37.4542502,127.065304,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 홍씨마을길 9,서울특별시 서초구 내곡동 173-6,생활방범,1,200,120도,30,2019-12,02-2155-6098,37.4542502,127.0653253,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 홍씨마을길 9,서울특별시 서초구 내곡동 173-6,생활방범,1,200,120도,30,2019-03,02-2155-6098,37.4542502,127.0653253,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 홍씨마을길 9,서울특별시 서초구 내곡동 173-6,생활방범,1,200,120도,30,2019-03,02-2155-6098,37.4542502,127.0653253,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 홍씨마을길 9,서울특별시 서초구 내곡동 183-3,생활방범,1,200,120도,30,2019-03,02-2155-6098,37.4542502,127.065304,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 헌릉로468길 45,서울특별시 서초구 내곡동 374-36,생활방범,1,200,360도,30,2019-03,02-2155-6098,37.4594556318,127.089486943,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 헌릉로468길 45,서울특별시 서초구 내곡동 374-36,생활방범,1,200,120도,30,2019-03,02-2155-6098,37.4594556318,127.089486943,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 헌릉로468길 45,서울특별시 서초구 내곡동 374-36,생활방범,1,200,120도,30,2019-03,02-2155-6098,37.4594556318,127.089486943,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 안골2길 9-8,서울특별시 서초구 내곡동 217-7,생활방범,1,200,360도,30,2019-11,02-2155-6098,37.45621729999999,127.0654523,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 안골2길 9-8,서울특별시 서초구 내곡동 217-7,생활방범,1,200,120도,30,2019-11,02-2155-6098,37.45621729999999,127.0654523,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 안골2길 9-8,서울특별시 서초구 내곡동 217-7,생활방범,1,200,120도,30,2019-11,02-2155-6098,37.45621729999999,127.0654523,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 샘마을길7,서울특별시 서초구 내곡동 1-2125,생활방범,1,200,360도,30,2019-04,02-2155-6098,37.4582584,127.0711927,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 샘마을길7,서울특별시 서초구 내곡동 1-2125,생활방범,1,200,120도,30,2019-04,02-2155-6098,37.4582584,127.0711927,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 샘마을길7,서울특별시 서초구 내곡동 1-2125,생활방범,1,200,120도,30,2019-04,02-2155-6098,37.4582584,127.0711927,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 샘마을길7,서울특별시 서초구 내곡동 1-2125,생활방범,1,200,120도,30,2019-04,02-2155-6098,37.4582584,127.0711927,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 청룡마을길12,서울특별시 서초구 내곡동195-1,생활방범,1,200,120도,30,2019-12,02-2155-6098,37.44601885,127.05830729999998,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 안골1길 6-2,서울특별시 서초구 내곡동 196-5,생활방범,1,130,360도,30,2014-10,02-2155-6098,37.455824,127.0638332,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 안골1길 6-2,서울특별시 서초구 내곡동 196-5,생활방범,1,200,120도,30,2019-10,02-2155-6098,37.455824,127.0638332,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 안골1길 6-2,서울특별시 서초구 내곡동 196-5,생활방범,1,200,120도,30,2019-10,02-2155-6098,37.455824,127.0638332,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 내곡동 1-1035,서울특별시 서초구 내곡동 1-1035,생활방범,1,130,360도,30,2012-03,02-2155-6098,37.455208,127.075342,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 내곡동 1-1035,서울특별시 서초구 내곡동 1-1035,생활방범,1,200,120도,30,2019-03,02-2155-6098,37.455208,127.075342,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 내곡동 1-1035,서울특별시 서초구 내곡동 1-1035,생활방범,1,200,120도,30,2019-03,02-2155-6098,37.455208,127.075342,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 홍씨마을길 35,서울특별시 서초구 내곡동 92-12,생활방범,1,130,360도,30,2012-03,02-2155-6098,37.45246820000001,127.06628329999998,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 홍씨마을길 35,서울특별시 서초구 내곡동 92-12,생활방범,1,200,120도,30,2019-03,02-2155-6098,37.45246820000001,127.06628329999998,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 홍씨마을길 35,서울특별시 서초구 내곡동 92-12,생활방범,1,200,120도,30,2019-03,02-2155-6098,37.45246820000001,127.06628329999998,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 안골길 8,서울특별시 서초구 내곡동 203-10,생활방범,1,130,360도,30,2012-03,02-2155-6098,37.4561332,127.06439650000002,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 안골길 8,서울특별시 서초구 내곡동 203-10,생활방범,1,200,120도,30,2019-03,02-2155-6098,37.4561332,127.06439650000002,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 안골길 8,서울특별시 서초구 내곡동 203-10,생활방범,1,200,120도,30,2019-03,02-2155-6098,37.4561332,127.06439650000002,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 신흥말길70,서울특별시 서초구 내곡동 1-357,생활방범,1,200,360도,30,2019-11,02-2155-6098,37.4543375,127.0809411,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 신흥말길70,서울특별시 서초구 내곡동 1-357,생활방범,1,200,120도,30,2019-11,02-2155-6098,37.4543375,127.0809411,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 신흥말길70,서울특별시 서초구 내곡동 1-357,생활방범,1,200,120도,30,2019-11,02-2155-6098,37.4543375,127.0809411,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 능안말길 1-2 사거리,서울특별시 서초구 내곡동 6-20,생활방범,1,200,360도,30,2019-06,02-2155-6098,37.4555981,127.0675996,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 능안말길 1-2 사거리,서울특별시 서초구 내곡동 6-20,생활방범,1,200,120도,30,2019-06,02-2155-6098,37.4555981,127.0675996,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 능안말길 1-2 사거리,서울특별시 서초구 내곡동 6-20,생활방범,1,200,120도,30,2019-06,02-2155-6098,37.4555981,127.0675996,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 능안말길 1-2 사거리,서울특별시 서초구 내곡동 6-20,생활방범,1,200,120도,30,2019-06,02-2155-6098,37.4555981,127.0675996,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 헌릉로422길 25-2,서울특별시 서초구 내곡동 1-658,생활방범,1,200,360도,30,2019-10,02-2155-6098,37.4595658789,127.086634231,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 헌릉로422길 25-2,서울특별시 서초구 내곡동 1-658,생활방범,1,200,120도,30,2019-10,02-2155-6098,37.4595658789,127.086634231,2019-05-29,18
서울특별시_서초구,서울특별시 서초구 헌릉로422길 25-2,서울특별시 서초구 내곡동 1-658,생활방범,1,200,120도,30,2019-10,02-2155-6098,37.4595658789,127.086634231,2019-05-29,18
